current,power,occupancy_count,fan_state,light_state,energy_status
0.013,0.106,0,0,0,NORMAL
1.052,12.569,0,1,1,WASTAGE
0.018,0.24,1,0,0,LOW
0.007,0.128,1,0,0,LOW
0.028,0.361,1,0,0,LOW
0.526,6.276,0,1,0,WASTAGE
0.013,0.045,1,0,0,LOW
0.002,0.051,0,0,0,NORMAL
0.387,4.726,0,1,0,WASTAGE
0.553,6.687,1,1,0,NORMAL
0.425,5.128,0,0,1,WASTAGE
0.692,8.203,1,1,0,NORMAL
0.011,0.152,1,0,0,LOW
0.483,5.832,0,1,0,WASTAGE
0.35,4.155,0,0,1,WASTAGE
0.002,0.009,0,0,0,NORMAL
0.908,10.856,1,1,1,NORMAL
0.029,0.329,0,0,0,NORMAL
0.036,0.376,1,0,0,LOW
0.857,10.315,1,1,1,NORMAL
0.554,6.538,0,1,0,WASTAGE
0.654,7.817,1,1,0,NORMAL
0.531,6.417,1,1,0,NORMAL
0.447,5.467,1,1,0,NORMAL
0.881,10.51,1,1,1,NORMAL
0.7,8.45,1,1,1,NORMAL
0.006,0.106,1,0,0,LOW
0.569,6.761,0,1,0,WASTAGE
0.449,5.345,1,1,0,NORMAL
0.496,6.011,1,1,0,NORMAL
1.079,12.912,0,1,1,WASTAGE
0.675,8.068,1,1,1,NORMAL
0.795,9.584,0,1,1,WASTAGE
0.018,0.246,1,0,0,LOW
0.014,0.181,0,0,0,NORMAL
0.048,0.499,0,0,0,NORMAL
0.59,7.223,1,1,1,NORMAL
0.037,0.348,1,0,0,LOW
0.411,4.971,0,0,1,WASTAGE
0.628,7.618,0,1,0,WASTAGE
0.781,9.365,0,1,1,WASTAGE
0.006,0.123,0,0,0,NORMAL
0.547,6.517,0,1,0,WASTAGE
0.379,4.561,0,1,0,WASTAGE
1.004,11.986,0,1,1,WASTAGE
0.525,6.326,1,1,0,NORMAL
0.979,11.643,1,1,1,NORMAL
0.827,9.87,1,1,1,NORMAL
0.838,10.031,1,1,1,NORMAL
0.607,7.247,0,1,0,WASTAGE
0.708,8.559,1,1,1,NORMAL
0.441,5.197,0,0,1,WASTAGE
0.014,0.159,0,0,0,NORMAL
0.637,7.559,0,1,0,WASTAGE
0.783,9.447,1,1,1,NORMAL
0.845,10.103,0,1,1,WASTAGE
0.541,6.477,0,1,0,WASTAGE
0.306,3.805,0,0,1,WASTAGE
0.018,0.304,0,0,0,NORMAL
0.645,7.83,0,1,0,WASTAGE
0.034,0.276,1,0,0,LOW
0.666,8.138,1,1,0,NORMAL
0.016,0.152,0,0,0,NORMAL
0.704,8.376,0,1,0,WASTAGE
0.521,6.291,0,1,0,WASTAGE
0.263,3.245,0,0,1,WASTAGE
0.946,11.38,0,1,1,WASTAGE
0.564,6.867,1,1,0,NORMAL
0.628,7.571,0,1,1,WASTAGE
0.735,8.826,0,1,0,WASTAGE
0.515,6.211,0,0,1,WASTAGE
0.722,8.603,1,1,1,NORMAL
0.555,6.707,0,0,1,WASTAGE
0.412,5.0,0,1,0,WASTAGE
0.64,7.68,0,1,0,WASTAGE
0.273,3.277,0,0,1,WASTAGE
0.014,0.191,0,0,0,NORMAL
0.7,8.361,0,1,1,WASTAGE
0.011,0.111,0,0,0,NORMAL
0.555,6.579,0,0,1,WASTAGE
0.554,6.625,0,0,1,WASTAGE
0.024,0.291,0,0,0,NORMAL
0.951,11.46,0,1,1,WASTAGE
0.0,0.027,0,0,0,NORMAL
0.683,8.111,0,1,1,WASTAGE
0.029,0.305,1,0,0,LOW
0.682,8.193,1,1,0,NORMAL
0.014,0.145,0,0,0,NORMAL
1.08,12.975,0,1,1,WASTAGE
0.005,0.027,1,0,0,LOW
0.27,3.205,0,0,1,WASTAGE
0.7,8.272,0,1,1,WASTAGE
0.576,6.999,0,0,1,WASTAGE
1.072,12.887,0,1,1,WASTAGE
0.521,6.189,0,1,0,WASTAGE
0.623,7.494,0,1,0,WASTAGE
0.646,7.811,1,1,0,NORMAL
0.727,8.78,1,1,1,NORMAL
0.852,10.216,0,1,1,WASTAGE
0.012,0.211,0,0,0,NORMAL
0.443,5.299,0,0,1,WASTAGE
0.011,0.135,1,0,0,LOW
0.817,9.859,1,1,1,NORMAL
0.588,7.096,0,1,0,WASTAGE
0.54,6.453,0,1,0,WASTAGE
0.863,10.3,0,1,1,WASTAGE
0.444,5.269,1,1,0,NORMAL
0.906,10.85,0,1,1,WASTAGE
1.011,12.146,0,1,1,WASTAGE
0.686,8.285,1,1,0,NORMAL
0.77,9.242,0,1,1,WASTAGE
0.748,8.98,0,1,0,WASTAGE
0.003,0.053,1,0,0,LOW
0.46,5.52,1,1,0,NORMAL
0.441,5.322,0,1,0,WASTAGE
0.017,0.158,0,0,0,NORMAL
0.029,0.258,1,0,0,LOW
0.019,0.275,1,0,0,LOW
0.391,4.522,0,1,0,WASTAGE
0.032,0.397,0,0,0,NORMAL
0.423,5.185,0,0,1,WASTAGE
0.694,8.268,1,1,1,NORMAL
0.32,3.947,0,0,1,WASTAGE
0.496,5.998,1,1,0,NORMAL
0.421,5.135,0,0,1,WASTAGE
0.665,8.029,1,1,1,NORMAL
0.716,8.493,1,1,1,NORMAL
0.01,0.095,1,0,0,LOW
0.777,9.372,0,1,1,WASTAGE
0.003,0.019,1,0,0,LOW
0.013,0.162,0,0,0,NORMAL
0.721,8.664,0,1,1,WASTAGE
0.506,6.116,0,1,0,WASTAGE
0.51,6.208,1,1,0,NORMAL
0.0,0.02,0,0,0,NORMAL
0.032,0.441,0,0,0,NORMAL
0.423,5.016,0,0,1,WASTAGE
0.0,0.018,1,0,0,LOW
0.593,7.205,1,1,0,NORMAL
0.977,11.752,1,1,1,NORMAL
0.921,11.042,0,1,1,WASTAGE
0.433,5.168,0,0,1,WASTAGE
0.487,5.917,0,0,1,WASTAGE
0.454,5.567,1,1,0,NORMAL
0.576,7.015,1,1,0,NORMAL
0.014,0.232,1,0,0,LOW
0.013,0.281,1,0,0,LOW
0.521,6.147,0,0,1,WASTAGE
0.878,10.612,1,1,1,NORMAL
0.545,6.642,0,1,0,WASTAGE
0.989,11.915,1,1,1,NORMAL
0.475,5.794,1,1,0,NORMAL
0.695,8.33,1,1,0,NORMAL
0.764,9.206,0,1,1,WASTAGE
0.472,5.691,1,1,0,NORMAL
0.038,0.466,0,0,0,NORMAL
0.401,4.827,0,1,0,WASTAGE
0.332,3.977,0,0,1,WASTAGE
0.704,8.475,1,1,1,NORMAL
0.475,5.608,0,0,1,WASTAGE
0.602,7.21,1,1,0,NORMAL
0.359,4.391,0,0,1,WASTAGE
0.276,3.229,0,0,1,WASTAGE
0.028,0.402,0,0,0,NORMAL
0.592,7.169,0,1,0,WASTAGE
0.008,0.072,1,0,0,LOW
0.477,5.732,1,1,0,NORMAL
0.51,6.165,0,0,1,WASTAGE
0.573,6.955,0,0,1,WASTAGE
0.604,7.281,0,1,1,WASTAGE
0.024,0.262,1,0,0,LOW
0.006,0.074,0,0,0,NORMAL
0.03,0.407,0,0,0,NORMAL
0.527,6.296,0,1,0,WASTAGE
0.004,0.044,0,0,0,NORMAL
0.28,3.278,0,0,1,WASTAGE
0.008,0.053,1,0,0,LOW
0.498,5.927,0,1,0,WASTAGE
0.029,0.358,0,0,0,NORMAL
0.536,6.421,0,0,1,WASTAGE
0.006,0.098,1,0,0,LOW
0.009,0.115,0,0,0,NORMAL
0.769,9.302,1,1,1,NORMAL
0.803,9.633,0,1,1,WASTAGE
0.692,8.297,1,1,0,NORMAL
0.014,0.11,1,0,0,LOW
0.981,11.773,1,1,1,NORMAL
0.582,7.009,1,1,0,NORMAL
0.758,9.087,1,1,1,NORMAL
0.01,0.12,0,0,0,NORMAL
0.022,0.326,1,0,0,LOW
0.394,4.669,0,1,0,WASTAGE
0.962,11.554,1,1,1,NORMAL
0.649,7.879,1,1,1,NORMAL
0.023,0.235,1,0,0,LOW
0.595,7.042,0,1,0,WASTAGE
0.545,6.453,1,1,0,NORMAL
0.795,9.537,1,1,1,NORMAL
0.717,8.654,1,1,1,NORMAL
0.007,0.207,1,0,0,LOW
0.317,3.721,0,0,1,WASTAGE
0.033,0.29,0,0,0,NORMAL
0.821,9.806,0,1,1,WASTAGE
1.011,12.279,0,1,1,WASTAGE
0.022,0.19,1,0,0,LOW
0.423,5.086,1,1,0,NORMAL
0.015,0.2,0,0,0,NORMAL
0.27,3.194,0,0,1,WASTAGE
0.031,0.381,0,0,0,NORMAL
0.047,0.496,0,0,0,NORMAL
0.023,0.214,0,0,0,NORMAL
0.315,3.846,0,0,1,WASTAGE
0.424,5.081,0,1,0,WASTAGE
0.527,6.439,1,1,0,NORMAL
0.707,8.454,0,1,1,WASTAGE
0.004,0.054,0,0,0,NORMAL
0.283,3.339,0,0,1,WASTAGE
0.844,10.101,0,1,1,WASTAGE
0.542,6.55,1,1,0,NORMAL
0.998,11.897,0,1,1,WASTAGE
0.472,5.682,1,1,0,NORMAL
0.008,0.042,1,0,0,LOW
0.605,7.246,1,1,1,NORMAL
0.027,0.308,0,0,0,NORMAL
0.605,7.278,1,1,0,NORMAL
0.322,3.966,0,0,1,WASTAGE
0.858,10.222,0,1,1,WASTAGE
0.478,5.67,0,0,1,WASTAGE
0.526,6.348,1,1,0,NORMAL
0.593,7.124,1,1,0,NORMAL
0.582,7.009,0,1,0,WASTAGE
0.015,0.23,0,0,0,NORMAL
0.019,0.2,0,0,0,NORMAL
0.611,7.352,0,1,0,WASTAGE
0.012,0.196,1,0,0,LOW
0.515,6.06,0,1,0,WASTAGE
0.305,3.637,0,0,1,WASTAGE
0.58,7.048,0,1,0,WASTAGE
0.394,4.73,0,1,0,WASTAGE
0.43,5.247,1,1,0,NORMAL
0.033,0.326,1,0,0,LOW
0.901,10.767,1,1,1,NORMAL
0.012,0.079,1,0,0,LOW
0.461,5.551,0,1,0,WASTAGE
0.826,9.965,0,1,1,WASTAGE
0.015,0.144,1,0,0,LOW
0.285,3.398,0,0,1,WASTAGE
0.03,0.348,0,0,0,NORMAL
0.02,0.226,0,0,0,NORMAL
0.91,10.905,0,1,1,WASTAGE
0.636,7.626,0,1,0,WASTAGE
0.954,11.476,1,1,1,NORMAL
0.038,0.344,1,0,0,LOW
0.016,0.259,1,0,0,LOW
0.838,10.062,0,1,1,WASTAGE
0.752,8.991,1,1,1,NORMAL
0.01,0.019,1,0,0,LOW
0.915,11.109,0,1,1,WASTAGE
0.457,5.361,1,1,0,NORMAL
0.021,0.2,0,0,0,NORMAL
0.041,0.484,0,0,0,NORMAL
0.01,0.101,1,0,0,LOW
0.861,10.343,1,1,1,NORMAL
0.695,8.31,1,1,0,NORMAL
0.383,4.611,0,1,0,WASTAGE
0.594,7.144,0,1,0,WASTAGE
0.371,4.42,0,0,1,WASTAGE
0.255,3.116,0,0,1,WASTAGE
0.738,8.842,0,1,1,WASTAGE
0.364,4.337,0,0,1,WASTAGE
0.7,8.373,0,1,0,WASTAGE
0.029,0.357,0,0,0,NORMAL
0.033,0.44,0,0,0,NORMAL
0.009,0.035,1,0,0,LOW
0.032,0.286,1,0,0,LOW
0.709,8.583,1,1,1,NORMAL
0.025,0.256,1,0,0,LOW
0.421,4.998,0,0,1,WASTAGE
0.741,8.824,0,1,0,WASTAGE
0.006,0.06,1,0,0,LOW
0.872,10.547,1,1,1,NORMAL
0.019,0.235,1,0,0,LOW
0.711,8.456,0,1,1,WASTAGE
0.004,0.065,0,0,0,NORMAL
1.009,12.085,0,1,1,WASTAGE
0.717,8.65,0,1,0,WASTAGE
0.793,9.481,0,1,1,WASTAGE
0.449,5.433,0,0,1,WASTAGE
0.68,8.167,0,1,0,WASTAGE
0.788,9.47,0,1,1,WASTAGE
0.037,0.422,0,0,0,NORMAL
0.856,10.2,1,1,1,NORMAL
0.491,5.935,0,0,1,WASTAGE
0.679,8.267,1,1,1,NORMAL
0.412,4.972,0,1,0,WASTAGE
0.014,0.13,0,0,0,NORMAL
0.72,8.674,0,1,0,WASTAGE
0.981,11.707,0,1,1,WASTAGE
0.511,6.125,0,1,0,WASTAGE
0.005,0.088,1,0,0,LOW
0.479,5.754,0,1,0,WASTAGE
0.495,6.064,0,0,1,WASTAGE
0.009,0.095,0,0,0,NORMAL
0.542,6.534,1,1,0,NORMAL
0.004,0.114,0,0,0,NORMAL
0.031,0.344,1,0,0,LOW
0.398,4.829,0,0,1,WASTAGE
0.011,0.106,0,0,0,NORMAL
0.828,9.856,0,1,1,WASTAGE
0.599,7.221,1,1,1,NORMAL
0.492,5.796,0,0,1,WASTAGE
0.678,8.17,1,1,0,NORMAL
0.513,6.105,1,1,0,NORMAL
0.026,0.316,0,0,0,NORMAL
0.028,0.301,1,0,0,LOW
0.009,0.029,1,0,0,LOW
0.663,7.949,0,1,1,WASTAGE
0.797,9.626,1,1,1,NORMAL
0.03,0.316,0,0,0,NORMAL
0.698,8.414,0,1,0,WASTAGE
0.309,3.693,0,0,1,WASTAGE
0.592,7.058,0,1,1,WASTAGE
0.586,6.971,0,0,1,WASTAGE
0.024,0.254,1,0,0,LOW
0.582,7.007,0,1,0,WASTAGE
0.546,6.611,1,1,0,NORMAL
0.02,0.24,0,0,0,NORMAL
0.008,0.027,0,0,0,NORMAL
0.903,10.914,0,1,1,WASTAGE
0.663,7.878,1,1,1,NORMAL
0.0,0.017,1,0,0,LOW
0.488,5.8,0,0,1,WASTAGE
0.013,0.229,1,0,0,LOW
0.916,10.953,0,1,1,WASTAGE
0.57,6.657,0,0,1,WASTAGE
0.613,7.324,1,1,0,NORMAL
0.442,5.356,1,1,0,NORMAL
0.806,9.753,0,1,1,WASTAGE
0.501,5.947,1,1,0,NORMAL
0.361,4.451,0,0,1,WASTAGE
0.59,7.205,0,1,0,WASTAGE
0.787,9.439,1,1,1,NORMAL
0.627,7.498,1,1,0,NORMAL
0.589,7.086,1,1,0,NORMAL
0.417,4.994,0,0,1,WASTAGE
0.456,5.343,0,1,0,WASTAGE
0.028,0.334,0,0,0,NORMAL
0.0,0.031,0,0,0,NORMAL
0.031,0.273,0,0,0,NORMAL
0.29,3.481,0,0,1,WASTAGE
0.651,7.775,1,1,1,NORMAL
0.018,0.259,1,0,0,LOW
0.66,7.994,1,1,1,NORMAL
0.664,7.991,1,1,0,NORMAL
0.511,6.081,0,1,0,WASTAGE
0.884,10.764,1,1,1,NORMAL
0.344,4.142,0,0,1,WASTAGE
0.008,0.154,0,0,0,NORMAL
0.008,0.096,1,0,0,LOW
0.003,0.056,0,0,0,NORMAL
0.02,0.196,1,0,0,LOW
0.033,0.362,1,0,0,LOW
0.67,8.032,1,1,0,NORMAL
0.814,9.853,1,1,1,NORMAL
0.026,0.308,1,0,0,LOW
0.371,4.326,0,0,1,WASTAGE
0.039,0.479,0,0,0,NORMAL
0.823,9.772,0,1,1,WASTAGE
1.012,12.071,0,1,1,WASTAGE
0.032,0.353,1,0,0,LOW
0.01,0.156,1,0,0,LOW
1.004,12.003,0,1,1,WASTAGE
0.5,5.98,0,0,1,WASTAGE
0.828,9.967,0,1,1,WASTAGE
0.025,0.296,0,0,0,NORMAL
0.007,0.05,1,0,0,LOW
0.493,5.849,0,1,0,WASTAGE
0.021,0.282,1,0,0,LOW
0.005,0.053,0,0,0,NORMAL
0.492,5.959,0,0,1,WASTAGE
0.572,6.831,0,0,1,WASTAGE
0.376,4.451,0,0,1,WASTAGE
0.0,0.038,1,0,0,LOW
0.025,0.432,0,0,0,NORMAL
0.741,8.941,0,1,0,WASTAGE
0.526,6.225,0,0,1,WASTAGE
0.984,11.869,1,1,1,NORMAL
0.72,8.63,0,1,0,WASTAGE
0.019,0.236,0,0,0,NORMAL
0.817,9.785,1,1,1,NORMAL
0.031,0.215,0,0,0,NORMAL
0.032,0.342,0,0,0,NORMAL
0.025,0.271,1,0,0,LOW
0.549,6.615,0,0,1,WASTAGE
0.598,7.141,1,1,1,NORMAL
0.021,0.266,0,0,0,NORMAL
0.008,0.036,0,0,0,NORMAL
0.657,7.827,0,1,0,WASTAGE
0.736,8.825,1,1,1,NORMAL
0.013,0.125,1,0,0,LOW
0.478,5.703,1,1,0,NORMAL
0.628,7.614,0,1,1,WASTAGE
0.03,0.364,0,0,0,NORMAL
0.956,11.469,0,1,1,WASTAGE
0.508,6.092,1,1,0,NORMAL
0.021,0.292,1,0,0,LOW
0.016,0.23,0,0,0,NORMAL
0.577,6.931,1,1,0,NORMAL
0.009,0.107,0,0,0,NORMAL
0.81,9.592,0,1,1,WASTAGE
0.479,5.726,0,1,0,WASTAGE
0.433,5.168,0,1,0,WASTAGE
0.682,8.141,0,1,1,WASTAGE
0.624,7.502,1,1,0,NORMAL
0.603,7.378,0,1,1,WASTAGE
0.456,5.495,0,1,0,WASTAGE
0.865,10.464,1,1,1,NORMAL
0.041,0.332,1,0,0,LOW
0.906,10.958,1,1,1,NORMAL
0.011,0.19,1,0,0,LOW
0.008,0.1,1,0,0,LOW
0.003,0.136,0,0,0,NORMAL
0.752,8.847,1,1,1,NORMAL
0.51,6.053,1,1,0,NORMAL
0.004,0.073,1,0,0,LOW
0.56,6.687,0,0,1,WASTAGE
0.574,6.928,0,1,0,WASTAGE
0.751,8.958,1,1,1,NORMAL
0.491,5.867,0,0,1,WASTAGE
0.792,9.506,0,1,1,WASTAGE
0.872,10.466,1,1,1,NORMAL
0.015,0.163,1,0,0,LOW
0.901,10.879,0,1,1,WASTAGE
0.721,8.744,0,1,0,WASTAGE
0.589,7.023,1,1,0,NORMAL
0.604,7.248,0,1,0,WASTAGE
0.631,7.581,1,1,0,NORMAL
0.04,0.399,0,0,0,NORMAL
0.848,10.126,1,1,1,NORMAL
0.021,0.215,0,0,0,NORMAL
0.459,5.544,0,1,0,WASTAGE
0.776,9.245,1,1,1,NORMAL
0.868,10.404,0,1,1,WASTAGE
0.022,0.215,0,0,0,NORMAL
0.022,0.392,0,0,0,NORMAL
0.622,7.493,0,1,0,WASTAGE
0.716,8.518,0,1,0,WASTAGE
0.419,5.089,1,1,0,NORMAL
0.508,6.067,0,1,0,WASTAGE
0.029,0.354,0,0,0,NORMAL
0.542,6.508,0,0,1,WASTAGE
0.691,8.305,0,1,0,WASTAGE
0.511,6.141,0,0,1,WASTAGE
0.449,5.403,1,1,0,NORMAL
0.689,8.182,1,1,0,NORMAL
0.61,7.376,1,1,1,NORMAL
0.641,7.632,1,1,1,NORMAL
0.019,0.237,1,0,0,LOW
0.031,0.398,0,0,0,NORMAL
0.029,0.315,1,0,0,LOW
0.017,0.228,1,0,0,LOW
0.82,9.934,1,1,1,NORMAL
0.032,0.295,1,0,0,LOW
0.942,11.324,0,1,1,WASTAGE
0.722,8.638,0,1,0,WASTAGE
0.423,5.002,0,0,1,WASTAGE
0.0,0.008,1,0,0,LOW
0.929,11.161,0,1,1,WASTAGE
0.597,7.177,0,1,0,WASTAGE
0.842,10.003,0,1,1,WASTAGE
0.865,10.48,1,1,1,NORMAL
0.035,0.369,1,0,0,LOW
0.021,0.171,0,0,0,NORMAL
0.897,10.708,0,1,1,WASTAGE
0.036,0.352,1,0,0,LOW
0.966,11.595,1,1,1,NORMAL
0.808,9.654,1,1,1,NORMAL
0.687,8.155,0,1,1,WASTAGE
0.558,6.633,0,0,1,WASTAGE
0.01,0.053,1,0,0,LOW
0.354,4.21,0,0,1,WASTAGE
0.82,9.829,1,1,1,NORMAL
0.45,5.379,1,1,0,NORMAL
0.751,8.914,0,1,1,WASTAGE
0.517,6.244,0,1,0,WASTAGE
0.022,0.241,1,0,0,LOW
0.019,0.123,1,0,0,LOW
0.736,8.841,1,1,1,NORMAL
0.447,5.545,0,0,1,WASTAGE
0.925,11.136,0,1,1,WASTAGE
0.968,11.528,0,1,1,WASTAGE
0.019,0.266,1,0,0,LOW
0.005,0.004,0,0,0,NORMAL
0.393,4.762,0,1,0,WASTAGE
0.781,9.312,1,1,1,NORMAL
0.01,0.093,1,0,0,LOW
0.693,8.269,1,1,0,NORMAL
0.634,7.637,0,1,1,WASTAGE
0.645,7.861,1,1,0,NORMAL
0.748,8.951,0,1,0,WASTAGE
0.521,6.249,1,1,0,NORMAL
0.75,8.964,1,1,1,NORMAL
0.396,4.704,0,1,0,WASTAGE
0.45,5.339,0,1,0,WASTAGE
0.632,7.546,1,1,1,NORMAL
0.764,9.213,0,1,1,WASTAGE
0.67,8.044,1,1,0,NORMAL
0.011,0.12,1,0,0,LOW
0.55,6.636,1,1,0,NORMAL
1.048,12.608,0,1,1,WASTAGE
0.497,6.016,0,1,0,WASTAGE
0.021,0.225,1,0,0,LOW
0.794,9.558,1,1,1,NORMAL
0.005,0.119,0,0,0,NORMAL
0.829,10.0,0,1,1,WASTAGE
1.057,12.743,0,1,1,WASTAGE
0.465,5.568,0,1,0,WASTAGE
0.576,6.825,0,0,1,WASTAGE
0.039,0.421,0,0,0,NORMAL
0.804,9.662,1,1,1,NORMAL
0.019,0.181,1,0,0,LOW
0.391,4.691,0,1,0,WASTAGE
0.716,8.603,1,1,1,NORMAL
0.594,7.068,0,1,0,WASTAGE
0.593,7.126,0,1,1,WASTAGE
0.669,8.058,1,1,0,NORMAL
0.993,12.011,0,1,1,WASTAGE
0.569,6.934,1,1,0,NORMAL
0.742,8.908,0,1,1,WASTAGE
0.679,8.18,1,1,1,NORMAL
0.449,5.399,0,0,1,WASTAGE
0.436,5.174,0,1,0,WASTAGE
0.31,3.759,0,0,1,WASTAGE
0.461,5.541,1,1,0,NORMAL
0.548,6.49,0,0,1,WASTAGE
0.025,0.326,0,0,0,NORMAL
0.409,4.92,0,1,0,WASTAGE
0.02,0.24,0,0,0,NORMAL
0.298,3.545,0,0,1,WASTAGE
0.456,5.48,0,1,0,WASTAGE
0.006,0.144,0,0,0,NORMAL
0.021,0.235,0,0,0,NORMAL
0.961,11.607,1,1,1,NORMAL
0.021,0.147,1,0,0,LOW
0.644,7.792,1,1,0,NORMAL
0.011,0.162,1,0,0,LOW
0.706,8.53,0,1,0,WASTAGE
0.559,6.786,0,1,0,WASTAGE
0.487,5.747,1,1,0,NORMAL
0.701,8.388,1,1,0,NORMAL
0.031,0.223,1,0,0,LOW
0.592,7.246,1,1,1,NORMAL
0.015,0.174,0,0,0,NORMAL
0.311,3.763,0,0,1,WASTAGE
0.814,9.806,0,1,1,WASTAGE
0.64,7.692,1,1,1,NORMAL
0.45,5.5,1,1,0,NORMAL
0.816,9.77,1,1,1,NORMAL
0.0,0.061,0,0,0,NORMAL
0.463,5.524,0,0,1,WASTAGE
0.65,7.825,0,1,0,WASTAGE
0.027,0.38,0,0,0,NORMAL
0.487,5.932,0,1,0,WASTAGE
0.472,5.767,0,1,0,WASTAGE
0.468,5.606,0,0,1,WASTAGE
0.655,7.878,1,1,0,NORMAL
0.643,7.756,0,1,1,WASTAGE
0.417,5.021,0,0,1,WASTAGE
0.397,4.756,0,0,1,WASTAGE
0.932,11.175,1,1,1,NORMAL
0.521,6.303,1,1,0,NORMAL
0.712,8.462,1,1,0,NORMAL
0.511,6.077,1,1,0,NORMAL
0.707,8.456,1,1,1,NORMAL
0.335,4.011,0,0,1,WASTAGE
0.006,0.073,0,0,0,NORMAL
0.676,8.075,1,1,1,NORMAL
0.039,0.474,0,0,0,NORMAL
0.818,9.829,1,1,1,NORMAL
0.035,0.394,0,0,0,NORMAL
0.032,0.448,0,0,0,NORMAL
0.422,5.149,0,0,1,WASTAGE
0.634,7.661,0,1,1,WASTAGE
0.329,3.821,0,0,1,WASTAGE
0.68,8.151,1,1,0,NORMAL
0.018,0.124,0,0,0,NORMAL
0.008,0.16,1,0,0,LOW
0.48,5.811,0,0,1,WASTAGE
0.661,7.942,0,1,0,WASTAGE
0.019,0.346,1,0,0,LOW
0.013,0.196,1,0,0,LOW
0.717,8.574,0,1,0,WASTAGE
1.06,12.702,0,1,1,WASTAGE
0.423,5.107,1,1,0,NORMAL
0.0,0.028,1,0,0,LOW
0.245,3.068,0,0,1,WASTAGE
0.45,5.463,0,0,1,WASTAGE
0.26,3.142,0,0,1,WASTAGE
0.607,7.297,1,1,0,NORMAL
0.616,7.421,1,1,0,NORMAL
0.012,0.159,0,0,0,NORMAL
0.036,0.39,1,0,0,LOW
0.718,8.526,1,1,1,NORMAL
0.888,10.603,0,1,1,WASTAGE
0.564,6.751,0,0,1,WASTAGE
0.592,7.092,1,1,0,NORMAL
0.847,10.159,1,1,1,NORMAL
0.0,0.076,0,0,0,NORMAL
0.028,0.267,1,0,0,LOW
0.508,5.948,0,1,0,WASTAGE
0.879,10.533,0,1,1,WASTAGE
0.02,0.206,1,0,0,LOW
0.478,5.683,0,0,1,WASTAGE
0.656,7.913,1,1,0,NORMAL
0.392,4.808,0,1,0,WASTAGE
0.448,5.411,0,0,1,WASTAGE
0.962,11.537,1,1,1,NORMAL
0.003,0.006,1,0,0,LOW
0.277,3.31,0,0,1,WASTAGE
0.427,5.121,1,1,0,NORMAL
0.842,10.208,0,1,1,WASTAGE
0.666,7.982,0,1,1,WASTAGE
0.714,8.628,0,1,0,WASTAGE
0.649,7.742,0,1,1,WASTAGE
0.496,5.901,0,1,0,WASTAGE
0.012,0.213,0,0,0,NORMAL
0.759,9.104,1,1,1,NORMAL
0.49,5.838,0,0,1,WASTAGE
0.971,11.69,0,1,1,WASTAGE
0.381,4.689,0,0,1,WASTAGE
0.552,6.694,0,0,1,WASTAGE
0.58,6.991,0,0,1,WASTAGE
0.828,9.944,1,1,1,NORMAL
0.523,6.197,1,1,0,NORMAL
0.941,11.245,1,1,1,NORMAL
0.654,7.924,0,1,1,WASTAGE
0.579,6.922,0,0,1,WASTAGE
0.543,6.601,0,0,1,WASTAGE
0.316,3.783,0,0,1,WASTAGE
0.309,3.77,0,0,1,WASTAGE
0.048,0.488,0,0,0,NORMAL
0.875,10.56,1,1,1,NORMAL
0.002,0.104,0,0,0,NORMAL
0.681,8.236,1,1,0,NORMAL
0.011,0.18,0,0,0,NORMAL
0.978,11.843,0,1,1,WASTAGE
0.77,9.24,1,1,0,NORMAL
0.544,6.573,0,1,0,WASTAGE
0.482,5.732,0,1,0,WASTAGE
0.788,9.477,0,1,1,WASTAGE
0.421,5.139,0,0,1,WASTAGE
0.623,7.419,1,1,1,NORMAL
0.388,4.659,0,0,1,WASTAGE
0.581,6.934,1,1,0,NORMAL
0.01,0.015,1,0,0,LOW
0.563,6.779,0,1,0,WASTAGE
0.486,5.79,0,0,1,WASTAGE
0.0,0.066,0,0,0,NORMAL
0.465,5.674,1,1,0,NORMAL
0.666,8.143,1,1,0,NORMAL
0.012,0.167,1,0,0,LOW
0.646,7.836,1,1,1,NORMAL
0.005,0.121,0,0,0,NORMAL
0.699,8.413,0,1,1,WASTAGE
0.512,6.143,0,1,0,WASTAGE
0.723,8.776,1,1,1,NORMAL
0.509,6.197,0,0,1,WASTAGE
0.023,0.318,1,0,0,LOW
0.436,5.214,0,0,1,WASTAGE
0.643,7.679,1,1,0,NORMAL
0.445,5.347,0,1,0,WASTAGE
0.608,7.322,1,1,1,NORMAL
0.34,4.087,0,0,1,WASTAGE
0.01,0.124,0,0,0,NORMAL
0.0,0.006,0,0,0,NORMAL
0.009,0.012,1,0,0,LOW
0.548,6.553,0,0,1,WASTAGE
0.026,0.194,0,0,0,NORMAL
0.56,6.771,1,1,0,NORMAL
0.349,4.232,0,0,1,WASTAGE
0.006,0.124,0,0,0,NORMAL
0.698,8.44,1,1,0,NORMAL
0.015,0.133,0,0,0,NORMAL
1.073,12.853,0,1,1,WASTAGE
0.03,0.369,1,0,0,LOW
0.979,11.694,1,1,1,NORMAL
0.351,4.194,0,0,1,WASTAGE
0.696,8.242,0,1,1,WASTAGE
0.741,8.932,0,1,0,WASTAGE
0.699,8.394,0,1,0,WASTAGE
0.463,5.609,1,1,0,NORMAL
0.025,0.182,1,0,0,LOW
0.039,0.414,0,0,0,NORMAL
